sta_id,sta_time,sta_ph_v,sta_ph_l,sta_do_v,sta_do_l,sta_an_v,sta_an_l,sta_toc_v,sta_toc_l,sta_pp_v,sta_pp_l
123,2015-01-07 12:00:00,6,¢Ò,8,¢Ò,3,¢Ú,3,-,2,¡”¢ı
124,2015-01-07 12:00:00,8,¢Ò,9,¢Ò,6,¢Ù,9999,-,1,¢ı
125,2015-01-07 12:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
127,2015-01-07 12:00:00,7,¢Ò,9,¢Ò,0,¢Ò,9999,-,0,¢Ò
128,2015-01-07 12:00:00,7,¢Ò,8,¢Ò,3,¢Ú,9999,-,-1,-
65,2015-01-07 12:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
78,2015-01-07 12:00:00,7,¢Ò,9,¢Ò,5,¢Û,6,-,-1,-
146,2015-01-07 12:00:00,7,¢Ò,7,¢Ò,3,¢Ú,5,-,0,¢Ú
77,2015-01-07 12:00:00,7,¢Ò,11,¢Ò,3,¢Ú,9999,-,0,¢Ò
75,2015-01-07 12:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
156,2015-01-07 12:00:00,7,¢Ò,11,¢Ò,4,¢Û,8,-,0,¢Û
64,2015-01-07 12:00:00,7,¢Ò,9,¢Ò,1,¢Ò,1,-,0,¢Ò
154,2015-01-07 12:00:00,7,¢Ò,13,¢Ò,3,¢Ú,4,-,0,¢Ò
155,2015-01-07 12:00:00,8,¢Ò,5,¢Û,5,¢Û,9,-,1,¢Ù
149,2015-01-07 12:00:00,7,¢Ò,13,¢Ò,3,¢Ú,3,-,0,¢Û
72,2015-01-07 12:00:00,8,¢Ò,10,¢Ò,1,¢Ò,2,-,0,¢Ò
62,2015-01-07 12:00:00,6,¢Ò,4,¢Ù,7,¢Ù,9999,-,0,¢Ú
158,2015-01-07 12:00:00,8,¢Ò,13,¢Ò,1,¢Ò,1,-,0,¢Ú
63,2015-01-07 12:00:00,6,¢Ò,1,¡”¢ı,5,¢Û,9999,-,4,¡”¢ı
58,2015-01-07 13:00:00,6,¢Ò,11,¢Ò,5,¢Û,9999,-,0,¢Ò
5,2015-01-07 13:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
159,2015-01-07 14:00:00,8,¢Ò,-1,-,1,¢Ò,-1,-,2,¡”¢ı
77,2015-01-07 14:00:00,7,¢Ò,11,¢Ò,3,¢Ú,9999,-,0,¢Ò
182,2015-01-07 14:00:00,7,¢Ò,4,¢Ù,4,¢Û,9999,-,0,¢Ò
58,2015-01-07 14:00:00,6,¢Ò,11,¢Ò,5,¢Û,9999,-,0,¢Ò
122,2015-01-07 14:00:00,8,¢Ò,13,¢Ò,5,¢Û,5,-,1,¢Ù
66,2015-01-07 14:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,1,¢Ù
58,2015-01-07 15:00:00,6,¢Ò,10,¢Ò,5,¢Û,9999,-,0,¢Ò
153,2015-01-07 16:00:00,7,¢Ò,12,¢Ò,2,¢Ú,3,-,0,¢Ú
75,2015-01-07 16:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
156,2015-01-07 16:00:00,7,¢Ò,11,¢Ò,4,¢Û,8,-,0,¢Û
56,2015-01-07 16:00:00,7,¢Ò,8,¢Ò,-1,-,9999,-,0,¢Ò
12,2015-01-07 16:00:00,8,¢Ò,10,¢Ò,1,¢Ò,9999,-,0,¢Ú
187,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,0,¢Ò,9999,-,0,¢Ò
186,2015-01-07 16:00:00,5,¡”¢ı,8,¢Ò,0,¢Ò,9999,-,-1,-
185,2015-01-07 16:00:00,7,¢Ò,6,¢Ú,1,¢Ò,9999,-,-1,-
178,2015-01-07 16:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Û
177,2015-01-07 16:00:00,8,¢Ò,7,¢Ú,1,¢Ò,9999,-,0,¢Ò
176,2015-01-07 16:00:00,7,¢Ò,10,¢Ò,1,¢Ò,9999,-,-1,-
168,2015-01-07 16:00:00,8,¢Ò,14,¢Ò,3,¢Ú,9999,-,0,¢Ò
167,2015-01-07 16:00:00,8,¢Ò,10,¢Ò,1,¢Ò,9999,-,0,¢Ò
164,2015-01-07 16:00:00,8,¢Ò,10,¢Ò,4,¢Û,7,-,0,¢Ú
158,2015-01-07 16:00:00,8,¢Ò,12,¢Ò,1,¢Ò,1,-,0,¢Ú
141,2015-01-07 16:00:00,6,¢Ò,3,¢Ù,7,¢Ù,9999,-,1,¢Ù
196,2015-01-07 16:00:00,7,¢Ò,10,¢Ò,8,¢Ù,9999,-,-1,-
195,2015-01-07 16:00:00,7,¢Ò,6,¢Ú,3,¢Ú,9999,-,1,¢ı
194,2015-01-07 16:00:00,7,¢Ò,6,¢Ú,2,¢Ú,9999,-,0,¢Ú
193,2015-01-07 16:00:00,7,¢Ò,11,¢Ò,2,¢Ú,9999,-,0,¢Û
192,2015-01-07 16:00:00,-1,-,7,¢Ò,3,¢Ú,9999,-,0,¢Ò
190,2015-01-07 16:00:00,7,¢Ò,6,¢Ú,2,¢Ú,9999,-,0,¢Ú
78,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,5,¢Û,6,-,0,¢Ò
117,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
188,2015-01-07 16:00:00,7,¢Ò,-1,-,3,¢Ú,9999,-,0,¢Û
8,2015-01-07 16:00:00,7,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Ú
55,2015-01-07 16:00:00,8,¢Ò,9,¢Ò,5,¢Û,9999,-,2,¡”¢ı
154,2015-01-07 16:00:00,7,¢Ò,12,¢Ò,3,¢Ú,4,-,0,¢Ú
72,2015-01-07 16:00:00,8,¢Ò,10,¢Ò,1,¢Ò,2,-,0,¢Ò
183,2015-01-07 16:00:00,6,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ò
80,2015-01-07 16:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
16,2015-01-07 16:00:00,8,¢Ò,10,¢Ò,2,¢Ú,9999,-,-1,-
54,2015-01-07 16:00:00,8,¢Ò,11,¢Ò,4,¢Û,5,-,0,¢Ú
138,2015-01-07 16:00:00,8,¢Ò,3,¢Ù,9999,-,88,-,4,¡”¢ı
182,2015-01-07 16:00:00,6,¢Ò,4,¢Ù,3,¢Ú,9999,-,0,¢Ú
180,2015-01-07 16:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
179,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,3,¢Ú,9999,-,2,¡”¢ı
124,2015-01-07 16:00:00,8,¢Ò,9,¢Ò,6,¢Ù,9999,-,1,¢ı
118,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ò
73,2015-01-07 16:00:00,7,¢Ò,6,¢Ú,1,¢Ò,9999,-,0,¢Ú
116,2015-01-07 16:00:00,7,¢Ò,13,¢Ò,1,¢Ò,9999,-,0,¢Ò
115,2015-01-07 16:00:00,8,¢Ò,12,¢Ò,7,¢Ù,9999,-,0,¢Ú
113,2015-01-07 16:00:00,8,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
112,2015-01-07 16:00:00,8,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ò
111,2015-01-07 16:00:00,7,¢Ò,10,¢Ò,-1,-,9999,-,0,¢Û
109,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ú
108,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,-1,-
53,2015-01-07 16:00:00,8,¢Ò,9,¢Ò,2,¢Ò,9999,-,0,¢Ú
149,2015-01-07 16:00:00,7,¢Ò,14,¢Ò,3,¢Ú,3,-,0,¢Ú
106,2015-01-07 16:00:00,8,¢Ò,12,¢Ò,7,¢Ù,9999,-,0,¢Û
105,2015-01-07 16:00:00,7,¢Ò,14,¢Ò,6,¢Ù,9999,-,0,¢Ú
104,2015-01-07 16:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
18,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
62,2015-01-07 16:00:00,6,¢Ò,6,¢Ú,7,¢Ù,9999,-,0,¢Ú
68,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,5,¢Û,9999,-,0,¢Ú
5,2015-01-07 16:00:00,8,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
127,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,0,¢Ò,9999,-,-1,-
184,2015-01-07 16:00:00,6,¢Ò,8,¢Ò,0,¢Ò,9999,-,0,¢Ú
214,2015-01-07 16:00:00,7,¢Ò,5,¢Û,1,¢Ò,0,-,-1,-
211,2015-01-07 16:00:00,8,¢Ò,10,¢Ò,2,¢Ú,1,-,-1,-
126,2015-01-07 16:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
123,2015-01-07 16:00:00,6,¢Ò,8,¢Ò,3,¢Ú,2,-,0,¢Ú
61,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,0,¢Ò,4,-,0,¢Û
76,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ú
60,2015-01-07 16:00:00,7,¢Ò,11,¢Ò,5,¢Û,9999,-,1,¢Ù
59,2015-01-07 16:00:00,7,¢Ò,11,¢Ò,0,¢Ò,-1,-,1,¢Ù
122,2015-01-07 16:00:00,8,¢Ò,13,¢Ò,5,¢Û,5,-,1,¢Ù
119,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
63,2015-01-07 16:00:00,6,¢Ò,1,¡”¢ı,5,¢Û,9999,-,3,¡”¢ı
161,2015-01-07 16:00:00,7,¢Ò,4,¢Ù,4,¢Û,4,-,5,¡”¢ı
65,2015-01-07 16:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
97,2015-01-07 16:00:00,7,¢Ò,7,¢Ò,6,¢Ù,6,-,0,¢Ú
155,2015-01-07 16:00:00,8,¢Ò,5,¢Û,5,¢Û,9,-,0,¢Û
83,2015-01-07 16:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Û
32,2015-01-07 16:00:00,7,¢Ò,7,¢Ú,6,¢Ù,9999,-,0,¢Û
79,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
67,2015-01-07 16:00:00,6,¢Ò,7,¢Ú,3,¢Ú,9999,-,-1,-
166,2015-01-07 16:00:00,8,¢Ò,8,¢Ò,5,¢Û,6,-,0,¢Ú
81,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
64,2015-01-07 16:00:00,7,¢Ò,10,¢Ò,1,¢Ò,1,-,0,¢Ò
152,2015-01-07 16:00:00,8,¢Ò,11,¢Ò,4,¢Û,5,-,0,¢Ú
19,2015-01-07 16:00:00,8,¢Ò,10,¢Ò,4,¢Û,9999,-,0,¢Ú
74,2015-01-07 16:00:00,8,¢Ò,8,¢Ò,-1,-,9999,-,0,¢Ò
147,2015-01-07 16:00:00,8,¢Ò,13,¢Ò,2,¢Ú,3,-,0,¢Ò
140,2015-01-07 16:00:00,7,¢Ò,5,¢Û,1,¢Ò,2,-,0,¢Ò
129,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,3,¢Ú,9999,-,1,¢Ù
114,2015-01-07 16:00:00,7,¢Ò,10,¢Ò,6,¢Ù,9999,-,0,¢Û
107,2015-01-07 16:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ò
128,2015-01-07 16:00:00,7,¢Ò,11,¢Ò,4,¢Û,9999,-,0,¢Ú
131,2015-01-07 16:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
57,2015-01-07 16:00:00,7,¢Ò,7,¢Ò,6,¢Ù,28,-,1,¢Ù
137,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,-1,-
125,2015-01-07 16:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
121,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
120,2015-01-07 16:00:00,7,¢Ò,12,¢Ò,-1,-,-1,-,0,¢Ú
70,2015-01-07 16:00:00,7,¢Ò,6,¢Ú,4,¢Û,31,-,1,¢Ù
103,2015-01-07 16:00:00,7,¢Ò,11,¢Ò,8,¢Ù,9999,-,0,¢Ú
85,2015-01-07 16:00:00,8,¢Ò,12,¢Ò,1,¢Ò,9999,-,0,¢Ú
142,2015-01-07 16:00:00,8,¢Ò,6,¢Ú,2,¢Ú,9999,-,0,¢Ú
162,2015-01-07 16:00:00,7,¢Ò,8,¢Ò,0,¢Ò,5,-,0,¢Ú
189,2015-01-07 16:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Û
58,2015-01-07 16:00:00,6,¢Ò,10,¢Ò,5,¢Û,9999,-,0,¢Ò
216,2015-01-07 16:00:00,8,¢Ò,8,¢Ò,0,¢Ò,0,-,0,¢Ò
213,2015-01-07 16:00:00,6,¢Ò,6,¢Ú,4,¢Û,7,-,0,¢Ú
219,2015-01-07 16:00:00,8,¢Ò,8,¢Ò,3,¢Ú,6,-,0,¢Ú
175,2015-01-07 16:00:00,7,¢Ò,9,¢Ò,-1,-,9999,-,1,¢Ù
173,2015-01-07 16:00:00,8,¢Ò,13,¢Ò,6,¢Ù,9999,-,1,¢Ù
135,2015-01-07 16:00:00,6,¢Ò,8,¢Ò,1,¢Ò,1,-,-1,-
143,2015-01-07 16:00:00,6,¢Ò,5,¢Û,6,¢Ù,9999,-,0,¢Û
157,2015-01-07 16:00:00,7,¢Ò,8,¢Ò,2,¢Ú,3,-,0,¢Ú
133,2015-01-07 16:00:00,6,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ú
210,2015-01-07 16:00:00,9,¡”¢ı,10,¢Ò,10,¢ı,13,-,0,¢Ú
209,2015-01-07 16:00:00,8,¢Ò,8,¢Ò,6,¢Ù,32,-,0,¢Ú
207,2015-01-07 16:00:00,7,¢Ò,2,¢ı,5,¢Û,-1,-,0,¢Ò
206,2015-01-07 16:00:00,6,¢Ò,8,¢Ò,2,¢Ú,0,-,0,¢Ò
110,2015-01-07 16:00:00,6,¢Ò,6,¢Ú,3,¢Ú,9999,-,0,¢Ú
201,2015-01-07 16:00:00,7,¢Ò,0,¡”¢ı,10,¢ı,9999,-,16,¡”¢ı
84,2015-01-07 16:00:00,7,¢Ò,10,¢Ò,56,¡”¢ı,63,-,9,¡”¢ı
146,2015-01-07 16:00:00,7,¢Ò,7,¢Ò,2,¢Ú,4,-,0,¢Ú
199,2015-01-07 16:00:00,8,¢Ò,9,¢Ò,4,¢Û,9999,-,0,¢Ú
77,2015-01-07 16:00:00,7,¢Ò,11,¢Ò,4,¢Û,9999,-,0,¢Ò
198,2015-01-07 16:00:00,8,¢Ò,3,¢Ù,0,¢Ò,9999,-,1,¢Ù
197,2015-01-07 16:00:00,8,¢Ò,7,¢Ò,2,¢Ú,9999,-,0,¢Ò
66,2015-01-07 17:00:00,7,¢Ò,11,¢Ò,-1,-,9999,-,0,¢Û
191,2015-01-07 17:00:00,6,¢Ò,7,¢Ò,3,¢Ú,9999,-,0,¢Ú
202,2015-01-07 17:00:00,7,¢Ò,8,¢Ò,3,¢Ú,9999,-,0,¢Ú
58,2015-01-07 17:00:00,6,¢Ò,10,¢Ò,5,¢Û,9999,-,0,¢Ò
159,2015-01-07 17:00:00,8,¢Ò,13,¢Ò,10,¢ı,9,-,1,¢Ù
77,2015-01-07 18:00:00,7,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Ò
117,2015-01-07 18:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
58,2015-01-07 18:00:00,6,¢Ò,10,¢Ò,5,¢Û,9999,-,0,¢Ú
190,2015-01-07 18:00:00,8,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
159,2015-01-07 18:00:00,8,¢Ò,13,¢Ò,10,¢ı,9,-,0,¢Û
58,2015-01-07 19:00:00,6,¢Ò,9,¢Ò,5,¢Û,9999,-,0,¢Ú
137,2015-01-07 19:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
12,2015-01-07 20:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
8,2015-01-07 20:00:00,7,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Ú
188,2015-01-07 20:00:00,7,¢Ò,-1,-,2,¢Ú,9999,-,0,¢Ú
187,2015-01-07 20:00:00,7,¢Ò,8,¢Ò,0,¢Ò,9999,-,0,¢Ò
178,2015-01-07 20:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Û
177,2015-01-07 20:00:00,8,¢Ò,6,¢Ú,0,¢Ò,9999,-,0,¢Ò
143,2015-01-07 20:00:00,6,¢Ò,11,¢Ò,7,¢Ù,9999,-,0,¢Û
122,2015-01-07 20:00:00,8,¢Ò,12,¢Ò,5,¢Û,5,-,1,¢Ù
176,2015-01-07 20:00:00,7,¢Ò,10,¢Ò,1,¢Ò,9999,-,-1,-
175,2015-01-07 20:00:00,7,¢Ò,9,¢Ò,-1,-,9999,-,0,¢Û
173,2015-01-07 20:00:00,8,¢Ò,12,¢Ò,6,¢Ù,9999,-,1,¢Ù
168,2015-01-07 20:00:00,7,¢Ò,13,¢Ò,3,¢Ú,9999,-,0,¢Ú
167,2015-01-07 20:00:00,8,¢Ò,10,¢Ò,1,¢Ò,9999,-,0,¢Ò
164,2015-01-07 20:00:00,8,¢Ò,10,¢Ò,4,¢Û,7,-,0,¢Ú
73,2015-01-07 20:00:00,7,¢Ò,6,¢Ú,1,¢Ò,9999,-,0,¢Ú
146,2015-01-07 20:00:00,7,¢Ò,7,¢Ò,2,¢Ú,3,-,0,¢Ú
153,2015-01-07 20:00:00,7,¢Ò,12,¢Ò,2,¢Ú,3,-,0,¢Ú
193,2015-01-07 20:00:00,7,¢Ò,12,¢Ò,2,¢Ú,9999,-,0,¢Û
142,2015-01-07 20:00:00,7,¢Ò,6,¢Ú,2,¢Ú,9999,-,0,¢Ú
147,2015-01-07 20:00:00,8,¢Ò,13,¢Ò,2,¢Ú,3,-,0,¢Ú
123,2015-01-07 20:00:00,6,¢Ò,7,¢Ò,3,¢Ú,3,-,0,¢Ú
138,2015-01-07 20:00:00,8,¢Ò,3,¢Ù,9999,-,-1,-,4,¡”¢ı
135,2015-01-07 20:00:00,6,¢Ò,7,¢Ú,1,¢Ò,1,-,0,¢Ú
133,2015-01-07 20:00:00,6,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ú
77,2015-01-07 20:00:00,7,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Ò
124,2015-01-07 20:00:00,8,¢Ò,9,¢Ò,6,¢Ù,9999,-,1,¢ı
129,2015-01-07 20:00:00,7,¢Ò,10,¢Ò,5,¢Û,9999,-,1,¢ı
186,2015-01-07 20:00:00,5,¡”¢ı,8,¢Ò,1,¢Ò,9999,-,-1,-
185,2015-01-07 20:00:00,7,¢Ò,6,¢Ú,1,¢Ò,9999,-,-1,-
183,2015-01-07 20:00:00,6,¢Ò,9,¢Ò,4,¢Û,9999,-,0,¢Ò
182,2015-01-07 20:00:00,6,¢Ò,4,¢Ù,3,¢Ú,9999,-,0,¢Ú
67,2015-01-07 20:00:00,6,¢Ò,7,¢Ú,3,¢Ú,9999,-,0,¢Ú
180,2015-01-07 20:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,-1,-
116,2015-01-07 20:00:00,7,¢Ò,13,¢Ò,1,¢Ò,9999,-,0,¢Ò
121,2015-01-07 20:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
63,2015-01-07 20:00:00,6,¢Ò,1,¡”¢ı,4,¢Û,9999,-,4,¡”¢ı
115,2015-01-07 20:00:00,8,¢Ò,12,¢Ò,7,¢Ù,9999,-,0,¢Ú
114,2015-01-07 20:00:00,7,¢Ò,9,¢Ò,5,¢Û,9999,-,0,¢Û
113,2015-01-07 20:00:00,8,¢Ò,8,¢Ò,0,¢Ò,9999,-,0,¢Ò
112,2015-01-07 20:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ò
179,2015-01-07 20:00:00,7,¢Ò,8,¢Ò,8,¢Ù,9999,-,1,¢ı
111,2015-01-07 20:00:00,7,¢Ò,10,¢Ò,-1,-,9999,-,0,¢Û
109,2015-01-07 20:00:00,7,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ú
108,2015-01-07 20:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
106,2015-01-07 20:00:00,8,¢Ò,13,¢Ò,7,¢Ù,9999,-,0,¢Û
56,2015-01-07 20:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
105,2015-01-07 20:00:00,7,¢Ò,14,¢Ò,6,¢Ù,9999,-,0,¢Ú
104,2015-01-07 20:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
97,2015-01-07 20:00:00,7,¢Ò,7,¢Ú,6,¢Ù,7,-,2,¡”¢ı
119,2015-01-07 20:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
154,2015-01-07 20:00:00,7,¢Ò,12,¢Ò,3,¢Ú,4,-,0,¢Ò
55,2015-01-07 20:00:00,8,¢Ò,9,¢Ò,4,¢Û,9999,-,1,¢ı
118,2015-01-07 20:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ò
117,2015-01-07 20:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
61,2015-01-07 20:00:00,7,¢Ò,9,¢Ò,0,¢Ò,4,-,0,¢Û
60,2015-01-07 20:00:00,7,¢Ò,10,¢Ò,5,¢Û,9999,-,1,¢Ù
59,2015-01-07 20:00:00,7,¢Ò,11,¢Ò,-1,-,-1,-,1,¢Ù
149,2015-01-07 20:00:00,7,¢Ò,14,¢Ò,3,¢Ú,3,-,0,¢Ú
107,2015-01-07 20:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ò
84,2015-01-07 20:00:00,7,¢Ò,10,¢Ò,58,¡”¢ı,65,-,10,¡”¢ı
64,2015-01-07 20:00:00,7,¢Ò,10,¢Ò,1,¢Ò,1,-,0,¢Ò
54,2015-01-07 20:00:00,8,¢Ò,11,¢Ò,3,¢Ú,4,-,0,¢Ú
110,2015-01-07 20:00:00,6,¢Ò,7,¢Ú,2,¢Ú,9999,-,0,¢Ú
18,2015-01-07 20:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
72,2015-01-07 20:00:00,8,¢Ò,11,¢Ò,1,¢Ò,2,-,0,¢Ò
62,2015-01-07 20:00:00,6,¢Ò,7,¢Ú,7,¢Ù,9999,-,0,¢Ú
103,2015-01-07 20:00:00,7,¢Ò,11,¢Ò,-1,-,9999,-,0,¢Ú
158,2015-01-07 20:00:00,8,¢Ò,12,¢Ò,1,¢Ò,1,-,0,¢Ú
128,2015-01-07 20:00:00,7,¢Ò,11,¢Ò,3,¢Ú,9999,-,0,¢Ú
5,2015-01-07 20:00:00,8,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
85,2015-01-07 20:00:00,8,¢Ò,12,¢Ò,1,¢Ò,9999,-,0,¢Ú
159,2015-01-07 20:00:00,8,¢Ò,13,¢Ò,10,¢ı,9,-,0,¢Ú
157,2015-01-07 20:00:00,7,¢Ò,8,¢Ò,2,¢Ú,3,-,0,¢Ú
79,2015-01-07 20:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
53,2015-01-07 20:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
19,2015-01-07 20:00:00,8,¢Ò,9,¢Ò,4,¢Û,9999,-,0,¢Ú
65,2015-01-07 20:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
198,2015-01-07 20:00:00,8,¢Ò,3,¢Ù,1,¢Ò,9999,-,2,¡”¢ı
219,2015-01-07 20:00:00,8,¢Ò,8,¢Ò,3,¢Ú,6,-,0,¢Ú
131,2015-01-07 20:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
127,2015-01-07 20:00:00,7,¢Ò,9,¢Ò,0,¢Ò,9999,-,0,¢Ò
126,2015-01-07 20:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
125,2015-01-07 20:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
195,2015-01-07 20:00:00,7,¢Ò,6,¢Ú,2,¢Ú,9999,-,1,¢ı
194,2015-01-07 20:00:00,7,¢Ò,6,¢Ú,1,¢Ò,9999,-,0,¢Ú
192,2015-01-07 20:00:00,-1,-,7,¢Ú,3,¢Ú,9999,-,0,¢Ò
191,2015-01-07 20:00:00,6,¢Ò,6,¢Ú,1,¢Ò,9999,-,0,¢Ú
190,2015-01-07 20:00:00,8,¢Ò,8,¢Ò,0,¢Ò,9999,-,0,¢Ú
189,2015-01-07 20:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Û
202,2015-01-07 20:00:00,7,¢Ò,8,¢Ò,10,¢ı,9999,-,0,¢Ú
201,2015-01-07 20:00:00,7,¢Ò,1,¡”¢ı,10,¢ı,9999,-,17,¡”¢ı
199,2015-01-07 20:00:00,8,¢Ò,8,¢Ò,4,¢Û,9999,-,0,¢Ú
197,2015-01-07 20:00:00,8,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ò
16,2015-01-07 20:00:00,8,¢Ò,10,¢Ò,2,¢Ú,9999,-,-1,-
184,2015-01-07 20:00:00,6,¢Ò,8,¢Ò,0,¢Ò,9999,-,0,¢Ú
166,2015-01-07 20:00:00,8,¢Ò,9,¢Ò,5,¢Û,6,-,0,¢Ú
161,2015-01-07 20:00:00,7,¢Ò,4,¢Ù,4,¢Û,4,-,5,¡”¢ı
156,2015-01-07 20:00:00,7,¢Ò,11,¢Ò,4,¢Û,8,-,0,¢Û
152,2015-01-07 20:00:00,8,¢Ò,10,¢Ò,4,¢Û,5,-,0,¢Ò
140,2015-01-07 20:00:00,7,¢Ò,6,¢Ú,1,¢Ò,2,-,0,¢Ò
162,2015-01-07 20:00:00,7,¢Ò,8,¢Ò,0,¢Ò,5,-,0,¢Ú
76,2015-01-07 20:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
141,2015-01-07 20:00:00,6,¢Ò,3,¢Ù,6,¢Ù,9999,-,1,¢Ù
57,2015-01-07 20:00:00,7,¢Ò,8,¢Ò,6,¢Ù,27,-,1,¢Ù
74,2015-01-07 20:00:00,8,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
68,2015-01-07 20:00:00,7,¢Ò,8,¢Ò,5,¢Û,9999,-,0,¢Ú
83,2015-01-07 20:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Û
75,2015-01-07 20:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
66,2015-01-07 20:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,1,¢Ù
